# index;voltage_out
1252;-5.91313e-05
1253;-5.94441e-05
1254;-5.97566e-05
1255;-6.00677e-05
1256;-6.03762e-05
1257;-6.0681e-05
1258;-6.09812e-05
1259;-6.12755e-05
1260;-6.15629e-05
1261;-6.18425e-05
1262;-6.21133e-05
1263;-6.23742e-05
1264;-6.26244e-05
1265;-6.2863e-05
1266;-6.30892e-05
1267;-6.33021e-05
1268;-6.35012e-05
1269;-6.36856e-05
1270;-6.38549e-05
1271;-6.40083e-05
1272;-6.41455e-05
1273;-6.4266e-05
1274;-6.43694e-05
1275;-6.44555e-05
1276;-6.45239e-05
1277;-6.45747e-05
1278;-6.46082e-05
1279;-6.46231e-05
1280;-6.46202e-05
1281;-6.45996e-05
1282;-6.45616e-05
1283;-6.45063e-05
1284;-6.44341e-05
1285;-6.43455e-05
1286;-6.42408e-05
1287;-6.41215e-05
1288;-6.39865e-05
1289;-6.38373e-05
1290;-6.36745e-05
1291;-6.34989e-05
1292;-6.33112e-05
1293;-6.31124e-05
1294;-6.29033e-05
1295;-6.26849e-05
1296;-6.24581e-05
1297;-6.22239e-05
1298;-6.19835e-05
1299;-6.17377e-05
1300;-6.14878e-05
1301;-6.12347e-05
1302;-6.09797e-05
1303;-6.07237e-05
1304;-6.0468e-05
1305;-6.02137e-05
1306;-5.99618e-05
1307;-5.97135e-05
1308;-5.94698e-05
1309;-5.92318e-05
1310;-5.90006e-05
1311;-5.87771e-05
1312;-5.85624e-05
1313;-5.83574e-05
1314;-5.8163e-05
1315;-5.798e-05
1316;-5.78094e-05
1317;-5.76519e-05
1318;-5.75082e-05
1319;-5.7379e-05
1320;-5.72648e-05
1321;-5.71657e-05
1322;-5.70835e-05
1323;-5.70179e-05
1324;-5.69693e-05
1325;-5.69379e-05
1326;-5.6924e-05
1327;-5.69277e-05
1328;-5.69492e-05
1329;-5.69884e-05
1330;-5.70445e-05
1331;-5.71189e-05
1332;-5.72107e-05
1333;-5.73196e-05
1334;-5.74454e-05
1335;-5.75877e-05
1336;-5.7746e-05
1337;-5.79198e-05
1338;-5.81085e-05
1339;-5.83116e-05
1340;-5.85283e-05
1341;-5.87578e-05
1342;-5.89995e-05
1343;-5.92524e-05
1344;-5.95156e-05
1345;-5.97883e-05
1346;-6.00695e-05
1347;-6.03582e-05
1348;-6.06534e-05
1349;-6.09539e-05
1350;-6.12588e-05
1351;-6.1567e-05
1352;-6.18773e-05
1353;-6.21887e-05
1354;-6.25e-05
1355;-6.28101e-05
1356;-6.31178e-05
1357;-6.34222e-05
1358;-6.37221e-05
1359;-6.40164e-05
1360;-6.4304e-05
1361;-6.45841e-05
1362;-6.48554e-05
1363;-6.51171e-05
1364;-6.53683e-05
1365;-6.56081e-05
1366;-6.58356e-05
1367;-6.605e-05
1368;-6.62506e-05
1369;-6.64368e-05
1370;-6.66078e-05
1371;-6.67631e-05
1372;-6.69022e-05
1373;-6.70247e-05
1374;-6.71301e-05
1375;-6.72182e-05
1376;-6.72887e-05
1377;-6.73415e-05
1378;-6.7377e-05
1379;-6.73939e-05
1380;-6.73928e-05
1381;-6.7374e-05
1382;-6.73376e-05
1383;-6.72839e-05
1384;-6.72132e-05
1385;-6.71258e-05
1386;-6.70223e-05
1387;-6.69039e-05
1388;-6.67698e-05
1389;-6.66212e-05
1390;-6.64588e-05
1391;-6.62834e-05
1392;-6.60957e-05
1393;-6.58967e-05
1394;-6.56871e-05
1395;-6.5468e-05
1396;-6.52402e-05
1397;-6.50049e-05
1398;-6.47629e-05
1399;-6.45154e-05
1400;-6.42635e-05
1401;-6.40083e-05
1402;-6.37507e-05
1403;-6.34921e-05
1404;-6.32334e-05
1405;-6.29758e-05
1406;-6.27205e-05
1407;-6.24684e-05
1408;-6.22208e-05
1409;-6.19786e-05
1410;-6.1743e-05
1411;-6.1515e-05
1412;-6.12955e-05
1413;-6.10855e-05
1414;-6.0886e-05
1415;-6.06977e-05
1416;-6.05217e-05
1417;-6.03586e-05
1418;-6.02091e-05
1419;-6.00741e-05
1420;-5.9954e-05
1421;-5.98488e-05
1422;-5.97606e-05
1423;-5.96889e-05
1424;-5.96341e-05
1425;-5.95966e-05
1426;-5.95765e-05
1427;-5.95741e-05
1428;-5.95894e-05
1429;-5.96226e-05
1430;-5.96727e-05
1431;-5.97411e-05
1432;-5.98271e-05
1433;-5.99303e-05
1434;-6.00505e-05
1435;-6.01873e-05
1436;-6.03403e-05
1437;-6.0509e-05
1438;-6.06927e-05
1439;-6.0891e-05
1440;-6.11031e-05
1441;-6.13282e-05
1442;-6.15657e-05
1443;-6.18147e-05
1444;-6.20743e-05
1445;-6.23435e-05
1446;-6.26215e-05
1447;-6.29072e-05
1448;-6.31997e-05
1449;-6.34978e-05
1450;-6.38006e-05
1451;-6.41068e-05
1452;-6.44155e-05
1453;-6.47254e-05
1454;-6.50356e-05
1455;-6.53448e-05
1456;-6.5652e-05
1457;-6.5956e-05
1458;-6.62557e-05
1459;-6.65501e-05
1460;-6.68381e-05
1461;-6.71186e-05
1462;-6.73907e-05
1463;-6.76533e-05
1464;-6.79057e-05
1465;-6.81467e-05
1466;-6.83756e-05
1467;-6.85916e-05
1468;-6.8794e-05
1469;-6.89819e-05
1470;-6.91548e-05
1471;-6.93122e-05
1472;-6.94533e-05
1473;-6.95779e-05
1474;-6.96855e-05
1475;-6.97758e-05
1476;-6.98484e-05
1477;-6.99033e-05
1478;-6.99411e-05
1479;-6.99599e-05
1480;-6.99609e-05
1481;-6.9944e-05
1482;-6.99094e-05
1483;-6.98574e-05
1484;-6.97883e-05
1485;-6.97024e-05
1486;-6.96001e-05
1487;-6.94829e-05
1488;-6.93497e-05
1489;-6.92019e-05
1490;-6.904e-05
1491;-6.8865e-05
1492;-6.86775e-05
1493;-6.84783e-05
1494;-6.82684e-05
1495;-6.80487e-05
1496;-6.78201e-05
1497;-6.75837e-05
1498;-6.73405e-05
1499;-6.70914e-05
1500;-6.68377e-05
1501;-6.65803e-05
1502;-6.63205e-05
1503;-6.60592e-05
1504;-6.57977e-05
1505;-6.5537e-05
1506;-6.52783e-05
1507;-6.50227e-05
1508;-6.47713e-05
1509;-6.45251e-05
1510;-6.42852e-05
1511;-6.40527e-05
1512;-6.38285e-05
1513;-6.36137e-05
1514;-6.34091e-05
1515;-6.32157e-05
1516;-6.30343e-05
1517;-6.28657e-05
1518;-6.27107e-05
1519;-6.25699e-05
1520;-6.24441e-05
1521;-6.23337e-05
1522;-6.22387e-05
1523;-6.2161e-05
1524;-6.21002e-05
1525;-6.20566e-05
1526;-6.20305e-05
1527;-6.2022e-05
1528;-6.20313e-05
1529;-6.20585e-05
1530;-6.21035e-05
1531;-6.21653e-05
1532;-6.22456e-05
1533;-6.23431e-05
1534;-6.24578e-05
1535;-6.25892e-05
1536;-6.2737e-05
1537;-6.29006e-05
1538;-6.30795e-05
1539;-6.3273e-05
1540;-6.34806e-05
1541;-6.37015e-05
1542;-6.39349e-05
1543;-6.418e-05
1544;-6.44359e-05
1545;-6.47018e-05
1546;-6.49767e-05
1547;-6.52596e-05
1548;-6.55494e-05
1549;-6.58452e-05
1550;-6.61459e-05
1551;-6.64503e-05
1552;-6.67574e-05
1553;-6.70661e-05
1554;-6.73752e-05
1555;-6.76836e-05
1556;-6.79903e-05
1557;-6.8294e-05
1558;-6.85937e-05
1559;-6.88883e-05
1560;-6.91767e-05
1561;-6.94578e-05
1562;-6.97308e-05
1563;-6.99945e-05
1564;-7.0248e-05
1565;-7.04905e-05
1566;-7.0721e-05
1567;-7.09387e-05
1568;-7.11428e-05
1569;-7.13327e-05
1570;-7.15077e-05
1571;-7.16671e-05
1572;-7.18105e-05
1573;-7.19373e-05
1574;-7.20472e-05
1575;-7.21398e-05
1576;-7.22147e-05
1577;-7.22719e-05
1578;-7.23112e-05
1579;-7.2333e-05
1580;-7.23361e-05
1581;-7.23213e-05
1582;-7.22887e-05
1583;-7.22385e-05
1584;-7.21711e-05
1585;-7.20868e-05
1586;-7.1986e-05
1587;-7.187e-05
1588;-7.17379e-05
1589;-7.1591e-05
1590;-7.14298e-05
1591;-7.12553e-05
1592;-7.1068e-05
1593;-7.08689e-05
1594;-7.06588e-05
1595;-7.04387e-05
1596;-7.02094e-05
1597;-6.99721e-05
1598;-6.97276e-05
1599;-6.94772e-05
1600;-6.92217e-05
1601;-6.89624e-05
1602;-6.87003e-05
1603;-6.84366e-05
1604;-6.81724e-05
1605;-6.79087e-05
1606;-6.76468e-05
1607;-6.73877e-05
1608;-6.71326e-05
1609;-6.68825e-05
1610;-6.66385e-05
1611;-6.64016e-05
1612;-6.61729e-05
1613;-6.59534e-05
1614;-6.57439e-05
1615;-6.55454e-05
1616;-6.53587e-05
1617;-6.51848e-05
1618;-6.50243e-05
1619;-6.48779e-05
1620;-6.47463e-05
1621;-6.46301e-05
1622;-6.45292e-05
1623;-6.44456e-05
1624;-6.43789e-05
1625;-6.43293e-05
1626;-6.42972e-05
1627;-6.42827e-05
1628;-6.42861e-05
1629;-6.43074e-05
1630;-6.43466e-05
1631;-6.44027e-05
1632;-6.44773e-05
1633;-6.45693e-05
1634;-6.46786e-05
1635;-6.48047e-05
1636;-6.49473e-05
1637;-6.51059e-05
1638;-6.528e-05
1639;-6.54689e-05
1640;-6.56721e-05
1641;-6.58887e-05
1642;-6.61181e-05
1643;-6.63595e-05
1644;-6.66119e-05
1645;-6.68745e-05
1646;-6.71463e-05
1647;-6.74264e-05
1648;-6.77138e-05
1649;-6.80073e-05
1650;-6.83059e-05
1651;-6.86086e-05
1652;-6.89143e-05
1653;-6.92218e-05
1654;-6.95299e-05
1655;-6.98377e-05
1656;-7.01439e-05
1657;-7.04474e-05
1658;-7.07472e-05
1659;-7.10421e-05
1660;-7.1331e-05
1661;-7.1613e-05
1662;-7.18869e-05
1663;-7.21517e-05
1664;-7.24066e-05
1665;-7.26506e-05
1666;-7.28827e-05
1667;-7.31022e-05
1668;-7.33083e-05
1669;-7.35003e-05
1670;-7.36775e-05
1671;-7.38391e-05
1672;-7.39848e-05
1673;-7.4114e-05
1674;-7.42263e-05
1675;-7.43213e-05
1676;-7.43987e-05
1677;-7.44583e-05
1678;-7.45e-05
1679;-7.45242e-05
1680;-7.45296e-05
1681;-7.4517e-05
1682;-7.44864e-05
1683;-7.44383e-05
1684;-7.43727e-05
1685;-7.42901e-05
1686;-7.41909e-05
1687;-7.40763e-05
1688;-7.39454e-05
1689;-7.37995e-05
1690;-7.36392e-05
1691;-7.34652e-05
1692;-7.32784e-05
1693;-7.30795e-05
1694;-7.28693e-05
1695;-7.26489e-05
1696;-7.24191e-05
1697;-7.21809e-05
1698;-7.19354e-05
1699;-7.16836e-05
1700;-7.14266e-05
1701;-7.11655e-05
1702;-7.09013e-05
1703;-7.06352e-05
1704;-7.03684e-05
1705;-7.01019e-05
1706;-6.98368e-05
1707;-6.95744e-05
1708;-6.93157e-05
1709;-6.90618e-05
1710;-6.88138e-05
1711;-6.85727e-05
1712;-6.83395e-05
1713;-6.81153e-05
1714;-6.7901e-05
1715;-6.76975e-05
1716;-6.75058e-05
1717;-6.73265e-05
1718;-6.71606e-05
1719;-6.70087e-05
1720;-6.68715e-05
1721;-6.67496e-05
1722;-6.66429e-05
1723;-6.65535e-05
1724;-6.64808e-05
1725;-6.64254e-05
1726;-6.63874e-05
1727;-6.63671e-05
1728;-6.63646e-05
1729;-6.63801e-05
1730;-6.64136e-05
1731;-6.64641e-05
1732;-6.6533e-05
1733;-6.66196e-05
1734;-6.67235e-05
1735;-6.68444e-05
1736;-6.69819e-05
1737;-6.71356e-05
1738;-6.73049e-05
1739;-6.74893e-05
1740;-6.76881e-05
1741;-6.79007e-05
1742;-6.81262e-05
1743;-6.83638e-05
1744;-6.86128e-05
1745;-6.88722e-05
1746;-6.91411e-05
1747;-6.94184e-05
1748;-6.97033e-05
1749;-6.99947e-05
1750;-7.02914e-05
1751;-7.05925e-05
1752;-7.08968e-05
1753;-7.12031e-05
1754;-7.15105e-05
1755;-7.18176e-05
1756;-7.21235e-05
1757;-7.2427e-05
1758;-7.27269e-05
1759;-7.30222e-05
1760;-7.33118e-05
1761;-7.35946e-05
1762;-7.38695e-05
1763;-7.41356e-05
1764;-7.4392e-05
1765;-7.46376e-05
1766;-7.48715e-05
1767;-7.5093e-05
1768;-7.53011e-05
1769;-7.54953e-05
1770;-7.56747e-05
1771;-7.58388e-05
1772;-7.59869e-05
1773;-7.61186e-05
1774;-7.62335e-05
1775;-7.6331e-05
1776;-7.6411e-05
1777;-7.64731e-05
1778;-7.65173e-05
1779;-7.65441e-05
1780;-7.65519e-05
1781;-7.65415e-05
1782;-7.65132e-05
1783;-7.64672e-05
1784;-7.64036e-05
1785;-7.63228e-05
1786;-7.62253e-05
1787;-7.61122e-05
1788;-7.59827e-05
1789;-7.5838e-05
1790;-7.56786e-05
1791;-7.55054e-05
1792;-7.53191e-05
1793;-7.51205e-05
1794;-7.49104e-05
1795;-7.46898e-05
1796;-7.44595e-05
1797;-7.42207e-05
1798;-7.39743e-05
1799;-7.37213e-05
1800;-7.34628e-05
1801;-7.31999e-05
1802;-7.29338e-05
1803;-7.26654e-05
1804;-7.23961e-05
1805;-7.21268e-05
1806;-7.18588e-05
1807;-7.15932e-05
1808;-7.1331e-05
1809;-7.10733e-05
1810;-7.08214e-05
1811;-7.05761e-05
1812;-7.03386e-05
1813;-7.01099e-05
1814;-6.98909e-05
1815;-6.96825e-05
1816;-6.94857e-05
1817;-6.93013e-05
1818;-6.913e-05
1819;-6.89727e-05
1820;-6.883e-05
1821;-6.87025e-05
1822;-6.85908e-05
1823;-6.84948e-05
1824;-6.84164e-05
1825;-6.83552e-05
1826;-6.83114e-05
1827;-6.82853e-05
1828;-6.8277e-05
1829;-6.82868e-05
1830;-6.83146e-05
1831;-6.83595e-05
1832;-6.84229e-05
1833;-6.85041e-05
1834;-6.86027e-05
1835;-6.87185e-05
1836;-6.8851e-05
1837;-6.89999e-05
1838;-6.91645e-05
1839;-6.93444e-05
1840;-6.9539e-05
1841;-6.97474e-05
1842;-6.99691e-05
1843;-7.02031e-05
1844;-7.04488e-05
1845;-7.0705e-05
1846;-7.0971e-05
1847;-7.12458e-05
1848;-7.15283e-05
1849;-7.18176e-05
1850;-7.21125e-05
1851;-7.2412e-05
1852;-7.2715e-05
1853;-7.30203e-05
1854;-7.33269e-05
1855;-7.36335e-05
1856;-7.39392e-05
1857;-7.42427e-05
1858;-7.45429e-05
1859;-7.48387e-05
1860;-7.5129e-05
1861;-7.54127e-05
1862;-7.56889e-05
1863;-7.59564e-05
1864;-7.62142e-05
1865;-7.64616e-05
1866;-7.66974e-05
1867;-7.69209e-05
1868;-7.71313e-05
1869;-7.73278e-05
1870;-7.75096e-05
1871;-7.76762e-05
1872;-7.78269e-05
1873;-7.79612e-05
1874;-7.80787e-05
1875;-7.81789e-05
1876;-7.82616e-05
1877;-7.83264e-05
1878;-7.83732e-05
1879;-7.84027e-05
1880;-7.8413e-05
1881;-7.84051e-05
1882;-7.83792e-05
1883;-7.83353e-05
1884;-7.82739e-05
1885;-7.81951e-05
1886;-7.80993e-05
1887;-7.79879e-05
1888;-7.78599e-05
1889;-7.77164e-05
1890;-7.75582e-05
1891;-7.73858e-05
1892;-7.72002e-05
1893;-7.70019e-05
1894;-7.6792e-05
1895;-7.65713e-05
1896;-7.63408e-05
1897;-7.61014e-05
1898;-7.58541e-05
1899;-7.56e-05
1900;-7.53402e-05
1901;-7.50757e-05
1902;-7.48077e-05
1903;-7.45372e-05
1904;-7.42655e-05
1905;-7.39936e-05
1906;-7.37226e-05
1907;-7.34538e-05
1908;-7.31883e-05
1909;-7.2927e-05
1910;-7.26712e-05
1911;-7.24219e-05
1912;-7.21802e-05
1913;-7.1947e-05
1914;-7.17233e-05
1915;-7.15102e-05
1916;-7.13084e-05
1917;-7.11189e-05
1918;-7.09424e-05
1919;-7.07797e-05
1920;-7.06315e-05
1921;-7.04985e-05
1922;-7.03812e-05
1923;-7.02795e-05
1924;-7.01953e-05
1925;-7.01284e-05
1926;-7.00788e-05
1927;-7.0047e-05
1928;-7.00331e-05
1929;-7.00372e-05
1930;-7.00594e-05
1931;-7.00988e-05
1932;-7.01568e-05
1933;-7.02326e-05
1934;-7.0326e-05
1935;-7.04367e-05
1936;-7.05643e-05
1937;-7.07084e-05
1938;-7.08684e-05
1939;-7.1044e-05
1940;-7.12343e-05
1941;-7.14388e-05
1942;-7.16566e-05
1943;-7.18872e-05
1944;-7.21294e-05
1945;-7.23827e-05
1946;-7.26459e-05
1947;-7.29181e-05
1948;-7.31983e-05
1949;-7.34856e-05
1950;-7.37787e-05
1951;-7.40768e-05
1952;-7.43785e-05
1953;-7.46829e-05
1954;-7.49888e-05
1955;-7.52951e-05
1956;-7.56006e-05
1957;-7.59042e-05
1958;-7.62048e-05
1959;-7.65012e-05
1960;-7.67923e-05
1961;-7.70771e-05
1962;-7.73545e-05
1963;-7.76235e-05
1964;-7.78831e-05
1965;-7.81322e-05
1966;-7.83701e-05
1967;-7.85958e-05
1968;-7.88085e-05
1969;-7.90073e-05
1970;-7.91917e-05
1971;-7.93609e-05
1972;-7.95143e-05
1973;-7.96514e-05
1974;-7.97716e-05
1975;-7.98747e-05
1976;-7.99602e-05
1977;-8.00278e-05
1978;-8.00774e-05
1979;-8.01088e-05
1980;-8.01225e-05
1981;-8.01172e-05
1982;-8.00938e-05
1983;-8.00523e-05
1984;-7.99931e-05
1985;-7.99164e-05
1986;-7.98226e-05
1987;-7.97129e-05
1988;-7.95865e-05
1989;-7.94444e-05
1990;-7.92874e-05
1991;-7.9116e-05
1992;-7.89311e-05
1993;-7.87334e-05
1994;-7.85238e-05
1995;-7.83031e-05
1996;-7.80724e-05
1997;-7.78325e-05
1998;-7.75845e-05
1999;-7.73294e-05
2000;-7.70683e-05
2001;-7.68023e-05
2002;-7.65325e-05
2003;-7.626e-05
2004;-7.5986e-05
2005;-7.57115e-05
2006;-7.54378e-05
2007;-7.51659e-05
2008;-7.4897e-05
2009;-7.46323e-05
2010;-7.43727e-05
2011;-7.41194e-05
2012;-7.38735e-05
2013;-7.3636e-05
2014;-7.34077e-05
2015;-7.31899e-05
2016;-7.29832e-05
2017;-7.27886e-05
2018;-7.2607e-05
2019;-7.2439e-05
2020;-7.22855e-05
2021;-7.2147e-05
2022;-7.20241e-05
2023;-7.19175e-05
2024;-7.18269e-05
2025;-7.17543e-05
2026;-7.16991e-05
2027;-7.16616e-05
2028;-7.1642e-05
2029;-7.16405e-05
2030;-7.16572e-05
2031;-7.16912e-05
2032;-7.17438e-05
2033;-7.18143e-05
2034;-7.19026e-05
2035;-7.20082e-05
2036;-7.2131e-05
2037;-7.22704e-05
2038;-7.24259e-05
2039;-7.25971e-05
2040;-7.27833e-05
2041;-7.29838e-05
2042;-7.3198e-05
2043;-7.3425e-05
2044;-7.36641e-05
2045;-7.39143e-05
2046;-7.41748e-05
2047;-7.44445e-05
2048;-7.47226e-05
2049;-7.50079e-05
2050;-7.52994e-05
2051;-7.5596e-05
2052;-7.58966e-05
2053;-7.62002e-05
2054;-7.65055e-05
2055;-7.68115e-05
2056;-7.71169e-05
2057;-7.74207e-05
2058;-7.77218e-05
2059;-7.80189e-05
2060;-7.83109e-05
2061;-7.85969e-05
2062;-7.88757e-05
2063;-7.91463e-05
2064;-7.94076e-05
2065;-7.96587e-05
2066;-7.98987e-05
2067;-8.01267e-05
2068;-8.03418e-05
2069;-8.05432e-05
2070;-8.07302e-05
2071;-8.09022e-05
2072;-8.10584e-05
2073;-8.11983e-05
2074;-8.13215e-05
2075;-8.14275e-05
2076;-8.15159e-05
2077;-8.15864e-05
2078;-8.16389e-05
2079;-8.16731e-05
2080;-8.16897e-05
2081;-8.16871e-05
2082;-8.16663e-05
2083;-8.16273e-05
2084;-8.15704e-05
2085;-8.14959e-05
2086;-8.14042e-05
2087;-8.12964e-05
2088;-8.11717e-05
2089;-8.10311e-05
2090;-8.08754e-05
2091;-8.07051e-05
2092;-8.0521e-05
2093;-8.0324e-05
2094;-8.01148e-05
2095;-7.98942e-05
2096;-7.96634e-05
2097;-7.94231e-05
2098;-7.91745e-05
2099;-7.89185e-05
2100;-7.86563e-05
2101;-7.83888e-05
2102;-7.81173e-05
2103;-7.78429e-05
2104;-7.75666e-05
2105;-7.72897e-05
2106;-7.70132e-05
2107;-7.67384e-05
2108;-7.64663e-05
2109;-7.6198e-05
2110;-7.59348e-05
2111;-7.56776e-05
2112;-7.54276e-05
2113;-7.51858e-05
2114;-7.49531e-05
2115;-7.47305e-05
2116;-7.4519e-05
2117;-7.43195e-05
2118;-7.41327e-05
2119;-7.39596e-05
2120;-7.38007e-05
2121;-7.36568e-05
2122;-7.35284e-05
2123;-7.34163e-05
2124;-7.33201e-05
2125;-7.32418e-05
2126;-7.3181e-05
2127;-7.31379e-05
2128;-7.31128e-05
2129;-7.31057e-05
2130;-7.31169e-05
2131;-7.31463e-05
2132;-7.31928e-05
2133;-7.32581e-05
2134;-7.33413e-05
2135;-7.3442e-05
2136;-7.35599e-05
2137;-7.36946e-05
2138;-7.38457e-05
2139;-7.40126e-05
2140;-7.41947e-05
2141;-7.43914e-05
2142;-7.4602e-05
2143;-7.48256e-05
2144;-7.50615e-05
2145;-7.53088e-05
2146;-7.55666e-05
2147;-7.58339e-05
2148;-7.61098e-05
2149;-7.63933e-05
2150;-7.66832e-05
2151;-7.69785e-05
2152;-7.72781e-05
2153;-7.75809e-05
2154;-7.78857e-05
2155;-7.81915e-05
2156;-7.8497e-05
2157;-7.88011e-05
2158;-7.91026e-05
2159;-7.94005e-05
2160;-7.96937e-05
2161;-7.99809e-05
2162;-8.02612e-05
2163;-8.05334e-05
2164;-8.07966e-05
2165;-8.10499e-05
2166;-8.12921e-05
2167;-8.15224e-05
2168;-8.17401e-05
2169;-8.19442e-05
2170;-8.21339e-05
2171;-8.23087e-05
2172;-8.24679e-05
2173;-8.26108e-05
2174;-8.2737e-05
2175;-8.2846e-05
2176;-8.29375e-05
2177;-8.30111e-05
2178;-8.30666e-05
2179;-8.31038e-05
2180;-8.31234e-05
2181;-8.31236e-05
2182;-8.31054e-05
2183;-8.3069e-05
2184;-8.30146e-05
2185;-8.29425e-05
2186;-8.28529e-05
2187;-8.27471e-05
2188;-8.26242e-05
2189;-8.24852e-05
2190;-8.23309e-05
2191;-8.21618e-05
2192;-8.19787e-05
2193;-8.17824e-05
2194;-8.15736e-05
2195;-8.13534e-05
2196;-8.11225e-05
2197;-8.0882e-05
2198;-8.06328e-05
2199;-8.0376e-05
2200;-8.01127e-05
2201;-7.98439e-05
2202;-7.95708e-05
2203;-7.92944e-05
2204;-7.9016e-05
2205;-7.87367e-05
2206;-7.84576e-05
2207;-7.81798e-05
2208;-7.79046e-05
2209;-7.76329e-05
2210;-7.73661e-05
2211;-7.71051e-05
2212;-7.6851e-05
2213;-7.66049e-05
2214;-7.63678e-05
2215;-7.61407e-05
2216;-7.59244e-05
2217;-7.572e-05
2218;-7.55282e-05
2219;-7.53498e-05
2220;-7.51857e-05
2221;-7.50364e-05
2222;-7.49027e-05
2223;-7.4785e-05
2224;-7.46832e-05
2225;-7.45994e-05
2226;-7.4533e-05
2227;-7.44844e-05
2228;-7.44537e-05
2229;-7.44412e-05
2230;-7.44469e-05
2231;-7.44709e-05
2232;-7.45122e-05
2233;-7.45724e-05
2234;-7.46505e-05
2235;-7.47463e-05
2236;-7.48595e-05
2237;-7.49896e-05
2238;-7.51363e-05
2239;-7.5299e-05
2240;-7.5477e-05
2241;-7.56699e-05
2242;-7.58769e-05
2243;-7.60972e-05
2244;-7.633e-05
2245;-7.65744e-05
2246;-7.68296e-05
2247;-7.70946e-05
2248;-7.73685e-05
2249;-7.76501e-05
2250;-7.79385e-05
2251;-7.82326e-05
2252;-7.85313e-05
2253;-7.88334e-05
2254;-7.91378e-05
2255;-7.94434e-05
2256;-7.9749e-05
2257;-8.00535e-05
2258;-8.03557e-05
2259;-8.06545e-05
2260;-8.09488e-05
2261;-8.12374e-05
2262;-8.15193e-05
2263;-8.17933e-05
2264;-8.20586e-05
2265;-8.2314e-05
2266;-8.25585e-05
2267;-8.27914e-05
2268;-8.30117e-05
2269;-8.32186e-05
2270;-8.34112e-05
2271;-8.3589e-05
2272;-8.37512e-05
2273;-8.38972e-05
2274;-8.40266e-05
2275;-8.41388e-05
2276;-8.42334e-05
2277;-8.43102e-05
2278;-8.43688e-05
2279;-8.44091e-05
2280;-8.44309e-05
2281;-8.44349e-05
2282;-8.44196e-05
2283;-8.43859e-05
2284;-8.43341e-05
2285;-8.42643e-05
2286;-8.4177e-05
2287;-8.40733e-05
2288;-8.39523e-05
2289;-8.38151e-05
2290;-8.36623e-05
2291;-8.34945e-05
2292;-8.33125e-05
2293;-8.3117e-05
2294;-8.29088e-05
2295;-8.26889e-05
2296;-8.2458e-05
2297;-8.22173e-05
2298;-8.19677e-05
2299;-8.17102e-05
2300;-8.14458e-05
2301;-8.11758e-05
2302;-8.09011e-05
2303;-8.0623e-05
2304;-8.03425e-05
2305;-8.00608e-05
2306;-7.97791e-05
2307;-7.94985e-05
2308;-7.92201e-05
2309;-7.89452e-05
2310;-7.86748e-05
2311;-7.841e-05
2312;-7.8152e-05
2313;-7.79017e-05
2314;-7.76602e-05
2315;-7.74285e-05
2316;-7.72075e-05
2317;-7.69982e-05
2318;-7.68014e-05
2319;-7.6618e-05
2320;-7.64486e-05
2321;-7.6294e-05
2322;-7.61549e-05
2323;-7.60318e-05
2324;-7.59252e-05
2325;-7.58351e-05
2326;-7.57632e-05
2327;-7.5709e-05
2328;-7.56729e-05
2329;-7.56549e-05
2330;-7.56553e-05
2331;-7.5674e-05
2332;-7.57101e-05
2333;-7.57652e-05
2334;-7.58383e-05
2335;-7.59292e-05
2336;-7.60377e-05
2337;-7.61633e-05
2338;-7.63056e-05
2339;-7.64641e-05
2340;-7.66382e-05
2341;-7.68273e-05
2342;-7.70308e-05
2343;-7.72478e-05
2344;-7.74775e-05
2345;-7.77192e-05
2346;-7.79719e-05
2347;-7.82346e-05
2348;-7.85065e-05
2349;-7.87864e-05
2350;-7.90734e-05
2351;-7.93663e-05
2352;-7.96641e-05
2353;-7.99656e-05
2354;-8.02697e-05
2355;-8.05753e-05
2356;-8.08811e-05
2357;-8.11861e-05
2358;-8.14891e-05
2359;-8.17889e-05
2360;-8.20844e-05
2361;-8.23745e-05
2362;-8.2658e-05
2363;-8.2934e-05
2364;-8.32014e-05
2365;-8.34591e-05
2366;-8.37061e-05
2367;-8.39416e-05
2368;-8.41647e-05
2369;-8.43744e-05
2370;-8.45701e-05
2371;-8.4751e-05
2372;-8.49163e-05
2373;-8.50656e-05
2374;-8.51983e-05
2375;-8.53137e-05
2376;-8.54117e-05
2377;-8.54917e-05
2378;-8.55536e-05
2379;-8.55971e-05
2380;-8.56221e-05
2381;-8.56291e-05
2382;-8.56168e-05
2383;-8.55859e-05
2384;-8.55368e-05
2385;-8.54696e-05
2386;-8.53847e-05
2387;-8.52832e-05
2388;-8.51642e-05
2389;-8.50288e-05
2390;-8.48776e-05
2391;-8.47112e-05
2392;-8.45303e-05
2393;-8.43357e-05
2394;-8.41282e-05
2395;-8.39086e-05
2396;-8.3678e-05
2397;-8.34371e-05
2398;-8.31871e-05
2399;-8.29289e-05
2400;-8.26636e-05
2401;-8.23924e-05
2402;-8.21162e-05
2403;-8.18363e-05
2404;-8.15538e-05
2405;-8.12699e-05
2406;-8.09856e-05
2407;-8.07022e-05
2408;-8.04208e-05
2409;-8.01426e-05
2410;-7.98687e-05
2411;-7.96002e-05
2412;-7.93382e-05
2413;-7.90838e-05
2414;-7.8838e-05
2415;-7.86018e-05
2416;-7.83761e-05
2417;-7.8162e-05
2418;-7.79603e-05
